month,ranking,title,artist,like,lyric,genre,date,rating,vote_count
5,35,그날에 나는 맘이 편했을까,이예준,"55,834",늘 똑같은 일로 싸우다 지친 우리 끝날 때 됐나 봐 너답지 않던 모습 더는 지켜보기 힘들었어 다시 주워 담기 힘든 말들 쏟아내고 집에 돌아왔어 그날에 나는 맘이 편했을까 다신 안 보겠단 각오로 니가 못한 숙제 한 거잖아 나는 사랑이 필요해 이만큼 아프면 충분해 니가 핀 담배만큼 난 울었어 니가 가장 듣기 싫어했던 얘기들만 뱉어내고 왔어 그날에 나는 맘이 편했을까 다신 안 보겠단 각오로 니가 못한 숙제 한 거잖아 나는 사랑이 필요해 이만큼 아프면 충분해 니가 핀 담배만큼 난 울었어 상처받았다고 말하지 말아줘 나를 더욱더 사랑해줬더라면 아니 처음부터 만나지 말았다면 행복했을까 정말 널 미워해서 이랬을까 이렇게까지 해서라도 우릴 되돌리고 싶었는데 나를 떠나는 이유가 너는 필요했던 거니까 내가 그 이유를 만들어줄게 미안한 마음들 갖지 않도록,발라드,2020.12.03,2.3,3311
5,36,추억은 만남보다 이별에 남아,정동하,"48,891",아득한 시간 속에 아직 우리 사랑이 남아있을까 멀어지던 그날의 너를 따라 걸어도 텅 빈 거리엔 미움만 너의 흔적을 마주칠 때마다 익숙함 속에 떠나보내던 소중했던 모든 날들은 후회로 남아 이렇게 또 내게 다가오나 봐 멍하니 혼자 남아 나도 모르게 널 그리워하다 떠오르는 네 생각에 하루를 살아 선명했던 우리의 추억은 만남보다 이별에 남아 여전히 너를 사랑하게 하나 봐 그날처럼 저녁 빛에 밤이 물들면 길게 늘어진 그림자처럼 흩어질 듯 더 커져가는 너의 모습은 아직도 내 안에 가득한가 봐 멍하니 혼자 남아 나도 모르게 널 그리워하다 떠오르는 네 생각에 하루를 살아 선명했던 우리의 추억은 만남보다 이별에 남아 여전히 너를 사랑하고 있나 봐 바보처럼 흩날리는 기억의 모든 순간마다 너를 매일 이렇게 불러본다 꼭 한 번쯤 너에게 해주고 싶었던 말 너무 사랑했다고 다시는 너를 떠나지 않겠다고 여전히 너를 사랑하고 있다고 그날 보다,발라드,2021.01.31,3.7,1711
5,37,Dolphin,오마이걸 (OH MY GIRL),"186,250",oh my god 타이밍이 참 얄미워 오늘 같은 날 마주쳐 이게 뭐야 머리는 엉망인 데다 상태가 말이 아니야 모른 척 지나가 줘 내 맘이 방심할 때마다 불쑥 나타난 뒤 헤엄치듯 멀어지는 너 또 물보라를 일으켜 da da da da da da da da da da da da da da 또 물보라를 일으켜 da da da da da da da da da da da da da da 또 물보라를 일으켜 어쩐지 오늘 알람이 안 울려 아무거나 막 입었고 지각이야 아래로 몸을 낮추고 숨을 꾹 참아봤지만 아이쿠 들켰나 봐 내 맘이 방심할 때마다 불쑥 나타난 뒤 헤엄치듯 멀어지는 너 또 물보라를 일으켜 da da da da da da da da da da da da da da 또 물보라를 일으켜 da da da da da da da da da da da da da da 또 물보라를 일으켜 이 파도 위 난 온종일 서핑을 하는 느낌 아찔한 feeling 난 솔직히 푹 빠졌지 하지만 이건 secret 또 물보라를 일으켜 갑자기 웃으며 얼굴을 불쑥 다가온 뒤 원을 갈라 하트를 그려 또 물보라를 일으켜 da da da da da da da da da da da da da da 또 물보라를 일으켜 da da da da da da da da da da da da da da 또 물보라를 일으켜 da da da da da da da da da da da da da da 또 물보라를 일으켜 da da da da da da da da da da da da da da 또 물보라를 일으켜,댄스,2020.04.27,4.0,29390
5,38,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10CM,"70,172",나의 두 눈에 제일 먼저 그대를 담고 가장 예쁜 말들로 그댈 미소 짓게 하고 바람이 차가운 오늘 밤 집에 돌아가는 길 또 그대 생각이 나요 늦은 이 밤 그대 괜찮다면 잠시 나와줄래요 이 밤을 보내기엔 아쉽잖아요 잠시라도 그댈 보고 싶은 내 맘을 이 밤을 빌려 말해요 유난히도 오늘 그대가 더 예뻐 보이고 웃음 짓던 그대 표정 자꾸 아른거려서 바람이 차가운 오늘 밤 집에 돌아가는 길 또 그대 생각이 나요 늦은 이 밤 그대 괜찮다면 잠시 나와줄래요 이 밤을 보내기엔 아쉽잖아요 잠시라도 그댈 보고 싶은 내 맘을 이 밤을 빌려 말해요 별거 아닌 말들이라도 그대와 함께라면 더 바랄 게 없어요 늦은 이 밤 그대 괜찮다면 잠시 나와줄래요 이 밤을 보내기엔 아쉽잖아요 잠시라도 그댈 보고 싶은 내 맘을 이 밤을 빌려 말해요,발라드,2021.01.24,4.0,2214
5,39,오래된 노래,스탠딩 에그,"230,071",오래 전에 함께 듣던 노래가 발걸음을 다시 멈춰서게 해 이 거리에서 너를 느낄 수 있어 널 이 곳에서 꼭 다시 만날 것 같아 너 일까봐 한번더 바라보고 너 일까봐 자꾸 돌아보게 돼 어디선가 같은 노래를 듣고 날 생각하며 너 역시 멈춰있을까 오래 전에 함께 듣던 노래가 거리에서 내게 우연히 들려온 것처럼 살아가다 한번쯤 우연히 만날 것 같아 사랑했던 그 모습 그대로 내 사랑이 그대로인 것처럼 발걸음이 여길 찾는 것처럼 꼭 만날꺼야 지금 이 노래처럼 날 사랑하는 네 맘도 같을테니까 오래 전에 함께 듣던 노래가 거리에서 내게 우연히 들려온 것처럼 살아가다 한번쯤 우연히 만날 것 같아 사랑했던 그 모습 그대로 운명처럼 아니면 우연처럼 우리가 다시 예전처럼 만날 수 있다면 너에게 나 해주고 싶은 말이 하나 있어 널 다시는 놓치지 않을게 오래 전에 함께 듣던 노래가 거리에서 내게 우연히 들려온 것처럼 살아가다 한번쯤 우연히 만날 것 같아 사랑했던 그 모습 그대로,"인디음악, 포크/블루스",2012.09.04,4.0,4080
5,40,헤픈 우연,헤이즈 (Heize),"123,577",처음이라기엔 너무 길을 이미 다 아는 듯이 우연히라기엔 모두 다 정해진 듯이  우연히 눈을 떠 보니 이 세상에 태어나 있었고 하필 네가 있는 곳이었다 서서히 몸에 배어버린 사소한 습관들이 네게로 가는 길을 내게 알려줘  처음이라기엔 너무 길을 이미 다 아는 듯이 우연히라기엔 모두 다 정해진 듯이  고통의 사랑도 보통의 이별도 You can make it happen You can make it heaven 우연히라기엔 모두 다 정해진 듯이  만약 내가 그때 그곳을 헤매지 않았더라면 그날 네가 마음 아픈 이별을 안 했었더라면 네 뒤를 따라 걷던 곳 네가 떨어트렸던 꽃 위태롭던 시간 속 서로를 기다려왔어 운명이라고 하기엔 이를 수 있다 생각해 우연히라고 하기엔 설명이 필요한 것 같아 어쩌면 또 스칠 수 있을지 몰라도 지금이 아니면 안 될 것 같던 그 때로  처음이라기엔 너무 길을 이미 다 아는 듯이 우연히라기엔 모두 다 정해진 듯이  고통의 사랑도 보통의 이별도 You can make it happen You can make it heaven 우연히라기엔 모두 다 정해진 듯이  어쩌면 기억을 지운 채로 하나였던 우린 둘이 되고 운명이란 작은 점 안에서 서로를 찾으며 살았는지도  고통의 사랑도 보통의 이별도 You can make it happen You can make it heaven 우연히라기엔 모두 다 정해진 듯이  우연히 서서히 점점 더 멀어져가 우연히 천천히 처음 그곳으로 가,R&B/Soul,2021.05.20,4.4,6674
5,41,METEOR,창모 (CHANGMO),"265,241",Yeah ha Yeah ha Yeah ha Yeah ha Yeah ha Yeah ha Yeah ha Yeah ha Yeah ha Yeah ha Yeah ha Yeah ha 모두 그에게 말해 또 왔네 새꺄 whut 죽지 않고 왔다 이렇게 새꺄 뭐 Snacky chan의 라인을 빌릴래 했어 예수처럼 이렇게 부활을 031 팔 안쪽의 tatt freaky woah 어젠 시장님이 만나쟤 motown 어수룩해 엄마 속에 걱정 한 톤만큼 쌓고 스물한살에 독립했던 얘는 여섯이 되었고 발견했지 우연히 5년 전의 노트 정말 스타 되고 싶어 그럴려면 가서 만나면 돼 악마 노트를 덮고 거울에 비춰진 남자를 보니 와 저 손목이 너무 부러워 저 금 daydate rollie 넘을걸 천백은 더 전국 사람들이 외치네 저 괴물체는 뭘까 Meteor 거대 Meteor 난 네게 처박힐 Meteor야 별빛이 내려오지 마구 내려오지 경고 경고 그래도 처박힐 Meteor야 motown의 1번 노랠 기억해 니들 뭐였지 뭐였나 음 음 i’m the man in the mirror 그러니 light me up 1절의 그 별이 2절의 그 별이 그래 모두 나였지 실화가 된 동화이지 힘들 때면 홀로 쓴 노래를 불러 환상들을 보던 성냥팔이 소년이였던 나날들이 365 24 730 24에 7 1095 아 그만 세자 1400이 되니 oh 그 애랑도 하고 돔페리뇽이 만든 숙취 땜에 넋을 놓은 나를 향해 몇천 명이 와 해 본 적은 없지만 때론 어떤 존재가 내 인생을 왔다 간 듯해 그냥 그런 느낌이 들지 상관없어 환상이던 현실이던지 hands up high 전국 사람들이 외치네 저 괴물체는 뭘까 Meteor 거대 Meteor 난 네게 처박힐 Meteor야 별빛이 내려오지 마구 내려오지 경고 경고 그래도 처박힐 Meteor야 영 영 영원히 약속해 영원하기로 어둠 가득한 저 뒤로 돌려보내지 말아요 제발 제발 영 영 영원히 난 영원할 거라 믿어 흥분으로 가득차 이 도시에 나 외칠 꺼야 드디어 내가 여 왔다,랩/힙합,2019.11.29,3.9,37270
5,42,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단,"424,768",모든 게 궁금해 How’s your day Oh tell me 뭐가 널 행복하게 하는지 Oh text me Your every picture 내 머리맡에 두고 싶어 oh bae Come be my teacher 네 모든 걸 다 가르쳐줘 Your 1 your 2 Listen my my baby 나는 저 하늘을 높이 날고 있어 그때 니가 내게 줬던 두 날개로 이제 여긴 너무 높아 난 내 눈에 널 맞추고 싶어 Yeah you makin’ me a boy with luv Oh my my my oh my my my I've waited all my life 네 전부를 함께하고 싶어 Oh my my my oh my my my Looking for something right 이제 조금은 나 알겠어 I want something stronger Than a moment than a moment love I have waited longer For a boy with For a boy with luv 널 알게 된 이후 ya 내 삶은 온통 너 ya 사소한 게 사소하지 않게 만들어버린 너라는 별 하나부터 열까지 모든 게 특별하지 너의 관심사 걸음걸이 말투와 사소한 작은 습관들까지 다 말하지 너무 작던 내가 영웅이 된 거라고 Oh nah 난 말하지 운명 따윈 처음부터 내 게 아니었다고 Oh nah 세계의 평화 No way 거대한 질서 No way 그저 널 지킬 거야 난 Boy with luv Listen my my baby 나는 저 하늘을 높이 날고 있어 그때 니가 내게 줬던 두 날개로 이제 여긴 너무 높아 난 내 눈에 널 맞추고 싶어 Yeah you makin’ me a boy with luv Oh my my my oh my my my You got me high so fast 네 전부를 함께하고 싶어 Oh my my my oh my my my You got me fly so fast 이제 조금은 나 알겠어 Love is nothing stronger Than a boy with luv Love is nothing stronger Than a boy with luv 툭 까놓고 말할게 나도 모르게 힘이 들어가기도 했어 높아버린 sky 커져버린 hall 때론 도망치게 해달라며 기도했어 But 너의 상처는 나의 상처 깨달았을 때 나 다짐했던 걸 니가 준 이카루스의 날개로 태양이 아닌 너에게로 Let me fly Oh my my my oh my my my I've waited all my life 네 전부를 함께하고 싶어 Oh my my my oh my my my Looking for something right 이제 조금은 나 알겠어 I want something stronger Than a moment than a moment love Love is nothing stronger Than a boy with luv,댄스,2019.04.12,3.9,95774
5,43,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,"371,006",네가 없이 웃을 수 있을까 생각만 해도 눈물이나 힘든 시간 날 지켜준 사람 이제는 내가 그댈 지킬 테니 너의 품은 항상 따뜻했어 고단했던 나의 하루에 유일한 휴식처 나는 너 하나로 충분해 긴 말 안 해도 눈빛으로 다 아니깐 한 송이의 꽃이 피고 지는 모든 날 모든 순간 함께해 햇살처럼 빛나고 있었지 나를 보는 네 눈빛은 꿈이라고 해도 좋을 만큼 그 모든 순간은 눈부셨다 불안했던 나의 고된 삶에 한줄기 빛처럼 다가와 날 웃게 해준 너 나는 너 하나로 충분해 긴 말 안 해도 눈빛으로 다 아니깐 한 송이의 꽃이 피고 지는 모든 날 모든 순간 함께해 알 수 없는 미래지만 네 품속에 있는 지금 순간 순간이 영원 했으면 해 갈게 바람이 좋은 날에 햇살 눈부신 어떤 날에 너에게로 처음 내게 왔던 그날처럼 모든 날 모든 순간 함께해,"발라드, 국내드라마",2018.03.20,3.9,9375
5,44,Life Goes On,방탄소년단,"219,961","어느 날 세상이 멈췄어 아무런 예고도 하나 없이 봄은 기다림을 몰라서 눈치 없이 와버렸어 발자국이 지워진 거리 여기 넘어져있는 나 혼자 가네 시간이 미안해 말도 없이  오늘도 비가 내릴 것 같아 흠뻑 젖어버렸네 아직도 멈추질 않아 저 먹구름보다 빨리 달려가 그럼 될 줄 알았는데 나 겨우 사람인가 봐 몹시 아프네 세상이란 놈이 준 감기 덕분에 눌러보는 먼지 쌓인 되감기 넘어진 채 청하는 엇박자의 춤 겨울이 오면 내쉬자 더 뜨거운 숨  끝이 보이지 않아 출구가 있긴 할까 발이 떼지질 않아 않아 oh 잠시 두 눈을 감아 여기 내 손을 잡아 저 미래로 달아나자  Like an echo in the forest 하루가 돌아오겠지 아무 일도 없단 듯이 Yeah life goes on Like an arrow in the blue sky 또 하루 더 날아가지 On my pillow, on my table Yeah life goes on Like this again  이 음악을 빌려 너에게 나 전할게 사람들은 말해 세상이 다 변했대 다행히도 우리 사이는 아직 여태 안 변했네  늘 하던 시작과 끝 ‘안녕’이란 말로 오늘과 내일을 또 함께 이어보자고 멈춰있지만 어둠에 숨지 마 빛은 또 떠오르니깐  끝이 보이지 않아 출구가 있긴 할까 발이 떼지질 않아 않아 oh 잠시 두 눈을 감아 여기 내 손을 잡아 저 미래로 달아나자  Like an echo in the forest 하루가 돌아오겠지 아무 일도 없단 듯이 Yeah life goes on Like an arrow in the blue sky 또 하루 더 날아가지 On my pillow, on my table Yeah life goes on Like this again  I remember I remember I remember I remember",랩/힙합,2020.11.20,4.4,42522
5,45,봄날,방탄소년단,"542,975",보고 싶다 이렇게 말하니까 더 보고 싶다 너희 사진을 보고 있어도 보고 싶다 너무 야속한 시간 나는 우리가 밉다 이젠 얼굴 한번 보는 것 조차 힘들어진 우리가 여긴 온통 겨울 뿐이야 8월에도 겨울이 와 마음은 시간을 달려가네 홀로 남은 설국열차 니 손 잡고 지구 반대편까지 가 겨울을 끝내고파 그리움들이 얼마나 눈처럼 내려야 그 봄날이 올까 Friend 허공을 떠도는 작은 먼지처럼 작은 먼지처럼 날리는 눈이 나라면 조금 더 빨리 네게 닿을 수 있을 텐데 눈꽃이 떨어져요 또 조금씩 멀어져요 보고 싶다 보고 싶다 보고 싶다 보고 싶다 얼마나 기다려야 또 몇 밤을 더 새워야 널 보게 될까 널 보게 될까 만나게 될까 만나게 될까 추운 겨울 끝을 지나 다시 봄날이 올 때까지 꽃 피울 때까지 그곳에 좀 더 머물러줘 머물러줘 니가 변한 건지 니가 변한 건지 아니면 내가 변한 건지 내가 변한 건지 이 순간 흐르는 시간조차 미워 우리가 변한 거지 뭐 모두가 그런 거지 뭐 그래 밉다 니가 넌 떠났지만 단 하루도 너를 잊은 적이 없었지 난 솔직히 보고 싶은데 이만 너를 지울게 그게 널 원망하기보단 덜 아프니까 시린 널 불어내 본다 연기처럼 하얀 연기처럼 말로는 지운다 해도 사실 난 아직 널 보내지 못하는데 눈꽃이 떨어져요 또 조금씩 멀어져요 보고 싶다 보고 싶다 보고 싶다 보고 싶다 얼마나 기다려야 또 몇 밤을 더 새워야 널 보게 될까 널 보게 될까 만나게 될까 만나게 될까 You know it all You're my best friend 아침은 다시 올 거야 어떤 어둠도 어떤 계절도 영원할 순 없으니까 벚꽃이 피나봐요 이 겨울도 끝이 나요 보고 싶다 보고 싶다 보고 싶다 보고 싶다 조금만 기다리면 며칠 밤만 더 새우면 만나러 갈게 만나러 갈게 데리러 갈게 데리러 갈게 추운 겨울 끝을 지나 다시 봄날이 올 때까지 꽃 피울 때까지 그곳에 좀 더 머물러줘 머물러줘,랩/힙합,2017.02.13,3.9,108268
5,46,힘든 건 사랑이 아니다,임창정,"105,807",내가 널 떠났어야 했는데 왜 떠나야 하는지도 아는데 어떤 아무 말도 아무것도 줄 게 없는 내 곁에서 늘 조용히 손을 잡아준 그대 제발 나를 떠나 부디 너를 찾아 이젠 놔도 되는 너의 나를 분명 다시 돌아갈 수 있으니 더 늦기 전에 어서 나를 떠나가 왜 일찍 널 보낼 수 없었을까 살면서 너와 내가 죽어도 너와 내가 아닌 것을 누군가 그에겐 소중한 너인데 내 그늘에 가려 사랑받지 못해서 미안해 그만큼 받았으니 된 거야 내 생엔 없을 것 같던 그 사랑 어떤 아무 말도 아무것도 줄 게 없는 나일 텐데 또 그렇게 날 안아주는 그대 제발 나를 떠나 부디 너를 찾아 이젠 놔도 되는 너의 나를 분명 다시 돌이킬 수 있으니 더 늦기 전에 어서 나를 떠나가 더 일찍 널 보낼 수 없었을까 혹시나 너와 내가 영원한 너와 내가 맞을까 봐 누군가 그에겐 소중한 너인데 내가 되고 싶어 염치없이 지금까지 널 잡은 거야 떠나고 나면 우린 다 잃는 걸까 아냐 그저 제자리인 거야 우리 헤어지면 잠시 아파 정말 잠시일 거야 세상도 잘했다고 말할 거야 왜 일찍 널 보낼 수 없었을까 살면서 너와 내가 죽어도 너와 내가 아닌 것을 누군가 그에겐 소중한 너인데 내 그늘에 가려 사랑받지 못해서 미안해,발라드,2020.10.19,4.0,8064
5,47,아로하,조정석,"221,087",어두운 불빛아래 촛불 하나 와인 잔에 담긴 약속하나 항상 너의 곁에서 널 지켜줄거야 날 믿어준 너였잖아 나 바라는 건 오직 하나 영원한 행복을 꿈꾸지만 화려하지 않아도 꿈같진 않아도 너만 있어주면 돼 걱정 마 I believe 언제나 I believe 이 순간을 잊지 않을게 내 품에 I believe 안긴 너의 미소가 영원히 빛을 잃어 가지 않게 Cause your love is so sweet You are my everything 첫날 밤에 단 꿈에 젖어 하는 말이 아냐 난 변하지 않아 오직 너만 바라볼거야 oh You’re light of my life You are the one in my life 내 모든걸 다 잃는대도 후회하지 않아 오직 너를 위한 변하지 않는 사랑으로 나 바라는 건 오직 하나 영원한 행복을 꿈꾸지만 화려하지 않아도 꿈같진 않아도 너만 있어주면 돼 약속해 I believe 힘들 땐 I believe 너의 그늘이 되어줄게 내품에 I believe 안긴 너의 미소가 영원히 빛을 잃어 가지 않게 Cause your love is so sweet You are my everything 첫날 밤에 단 꿈에 젖어 하는 말이 아냐 난 변하지 않아 오직 너만 바라볼거야 oh You’re light of my life You are the one in my life 내 모든걸 다 잃는대도 후회하지 않아 오직 너를 위한 변하지 않는 사랑으로 You’re light of my life You are the one in my life 내 모든걸 다 잃는대도 후회하지 않아 오직 너를 위한 변하지 않는 사랑으로 All I ever want is your love,"발라드, 국내드라마",2020.03.27,3.9,14855
5,48,너의 번호를 누르고 (Prod. 영화처럼),#안녕,"80,763",우연히 너를 만나서 너의 옆자리에 앉아 그렇게 우린 친해졌어 짧은 시간에 그렇게 가까워질 수 있다는게 그게 참 신기했어 소소한 일상부터 어린 시절 얘기 까지도 그리 똑같진 않아도 말이 참 잘 통해서 더 짧았던 거야 너의 번호를 누르고 설레임을 가득 채우다 너의 번호를 지우며 좋았던 시간을 덜어내 그때 난 왜 몰랐을까 이뤄질 수 없는 짧은 시간속의 우린 여기 까지인 가봐 어쩌다 먼 훗날에 그때 우리 약속 기억 날까 아쉬움만 가득했던 그때 난 왜 그랬을까 너의 번호를 누르고 설레임을 가득 채우다 너의 번호를 지우며 좋았던 시간을 덜어내 그때 난 왜 몰랐을까 이뤄질 수 없는 짧은 시간속의 우린 여기까지인 가봐 아무일 없이 살다보면 모두 잊혀질거라 또 맘을 속이고 달래도 자꾸만 그 때 니가 생각나 또 너를 부르게 돼 너의 번호를 누르고 설레임을 가득 채우다 너의 번호를 지우며 좋았던 시간을 덜어내 그때 난 왜 몰랐을까 이뤄질 수 없는 짧은 시간속의 스쳐가버린 그 때 그 시절 속의 우린 여기까지인 가봐,"발라드, 인디음악",2019.11.30,3.0,2393
5,49,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),"27,468",언제나 너의 곁에 있어 줄게 눈부시게 빛나 모든 날들이 세상 모두가 변한다 해도 변함없이 너를 사랑해 어떤 날은 좋고 어떤 날은 또 그저 그래 변덕이 심한 나에게 모든 걸 맞춰준 너 um 있는 그대로의 나를 좋아해줘서 그래서 나도 아낌없이 너를 사랑하나 봐 언제나 너의 곁에 있어 줄게 눈부시게 빛나 모든 날들이 세상 모두가 변한다 해도 변함없이 너를 사랑해 너무 행복해서 가끔은 불안하기도 해 다 사라질까 겁이 나 다시 혼자될까 봐 um 그럴 때마다 꼭 안아주던 너 눈물이 났어 네가 주는 마음이 고마워서 언제나 너의 곁에 있어 줄게 눈부시게 빛나 모든 날들이 세상 모두가 변한다 해도 변함없이 너를 사랑해 너의 발걸음에 빛을 비춰줄게 작은 어둠도 오지 못하게 내가 함께 해줄게 지금처럼 my love 영원히 너의 편이 되어줄게 내가 지켜줄 단 한 사람 소중한 내 사람,발라드,2021.04.27,3.5,1653
5,50,사실 나는 (Feat.전건호),경서예지,"76,974",그땐 우리 둘 다 철없이 어리기만 했나 봐 태어나 처음 설레는 너를 만나서 세상에 부러울 거 하나 없이 좋았어 매일 너만 기다렸어 행복한 시간뿐이었어 너에게 받은 만큼 잘해주지 못해서 미안해 사실 나는 니가 보고 싶어 겉으로는 티 안 나게 사람들과 웃곤 해도 정말 많이 그리워 상처 줬던 말과 행동들 전부 미안해 후회돼 아직 니 생각뿐이야 그땐 나도 너무 어려서 사랑을 몰랐나 봐 태어나 처음 설레는 너를 만나서 세상에 부러울 거 하나 없이 좋았어 나도 너만 기다렸어 꿈같던 시간뿐이었어 너에게 사랑 주는 게 그렇게 좋았었어 사실 나도 많이 보고 싶어 겉으로는 티 안 나게 사람들과 어울려도 정말 니가 그리워 상처 줬던 말과 행동들 전부 미안해 후회돼 모두 되돌리고 싶어 더 잘해주고 아껴줬다면 내 곁에 있을까 헤어지기 전으로 돌아간다면 좀 더 노력하고 애쓸 텐데 이렇게 아플 걸 알면 절대 놓지 않을 텐데 정말 잘해줄 텐데 혹시 너도 그리웠다면 조금 니 맘도 내 맘과 같은 마음뿐이라면 당장 달려가 널 안고서 말하고 싶어 아직은 널 지우지 못한다고 널 보내기는 싫다고 후회하기는 싫다고 돌아와 줄래 나에겐 너뿐이라고 내겐,발라드,2020.04.12,1.6,5787
6,1,Butter,방탄소년단,"220,402","Smooth like butter Like a criminal undercover Gon’ pop like trouble Breakin’ into your heart like that  Cool shade stunner Yeah I owe it all to my mother Hot like summer Yeah I’m makin’ you sweat like that  Break it down  Oh when I look in the mirror I’ll melt your heart into 2 I got that superstar glow so Do the boogie like  Side step right left to my beat (heartbeat) High like the moon rock with me baby Know that I got that heat Let me show you ‘cause talk is cheap Side step right left to my beat (heartbeat) Get it, let it roll  Smooth like butter Pull you in like no other Don’t need no Usher To remind me you got it bad  Ain’t no other That can sweep you up like a robber Straight up, I got ya Makin’ you fall like that  Break it down  Oh when I look in the mirror I’ll melt your heart into 2 I got that superstar glow so Do the boogie like  Side step right left to my beat (heartbeat) High like the moon rock with me baby Know that I got that heat Let me show you ‘cause talk is cheap Side step right left to my beat (heartbeat) Get it, let it roll  Get it, let it roll Get it, let it roll  No ice on my wrist I'm that n-ice guy Got that right body and that right mind Rollin' up to party got the right vibe Smooth like butter Hate us love us  Fresh boy pull up and we lay low All the playas get movin’ when the bass low Got ARMY right behind us when we say so Let's go  Side step right left to my beat (heartbeat) High like the moon rock with me baby Know that I got that heat Let me show you ‘cause talk is cheap Side step right left to my beat (heartbeat) Get it, let it roll  Smooth like (butter) Cool shade (stunner) And you know we don't stop  Hot like (summer) Ain’t no (bummer) You be like oh my god  We gon’ make you rock and you say (yeah) We gon’ make you bounce and you say (yeah)  Hotter? Sweeter! Cooler? Butter!  Get it, let it roll",댄스,2021.05.21,4.3,33169
6,2,Next Level,aespa,"159,317","I’m on the Next Level Yeah 절대적 룰을 지켜 내 손을 놓지 말아 결속은 나의 무기 광야로 걸어가 알아 네 Home ground 위협에 맞서서 제껴라 제껴라 제껴라  상상도 못한 Black out 유혹은 깊고 진해 (Too hot too hot) 맞잡은 손을 놓쳐 난 절대 포기 못해  I’m on the Next Level 저 너머의 문을 열어 Next Level 널 결국엔 내가 부셔 Next Level KOSMO에 닿을 때까지 Next Level 제껴라 제껴라 제껴라  La la la la la la La la la la la la La la la la la la La la la la la  I see the NU EVO. 적대적인 고난과 슬픔은 널 더 Popping 진화시켜 That’s my naevis It’s my naevis You lead, we follow 감정들을 배운 다음 Watch me while I make it out  Watch me while I work it out Watch me while I make it out Watch me while I work it out Work it work it work it out  감당할 수 없는 절망도 내 믿음을 깨지 못해 더 아픈 시련을 맞아도 난 잡은 손을 놓지 않을게 Oh  절대로 뒤를 돌아보지 말아 광야의 것 탐내지 말아 약속이 깨지면 모두 걷잡을 수 없게 돼 언제부턴가 불안해져 가는 신호 널 파괴하고 말 거야 (We want it) Come on! Show me the way to KOSMO Yeah  Black Mamba가 만들어낸 환각 퀘스트 aespa, ae를 분리시켜놓길 원해 그래 중심을 잃고 목소리도 잃고 비난받고 사람들과 멀어지는 착각 속에 naevis 우리 ae, ae들을 불러봐 aespa의 Next Level “P.O.S”를 열어봐 이건 REAL WORLD 깨어났어 We against the villain What’s the name? Black Mamba  결국 난 문을 열어 그 빛은 네겐 Fire (Too hot too hot) 난 궁금해 미치겠어 이다음에 펼칠 Story Huh!  I’m on the Next Level 저 너머의 문을 열어 Next Level 널 결국엔 내가 부셔 Next Level KOSMO에 닿을 때까지 Next Level 제껴라 제껴라 제껴라  I’m on the Next Level 더 강해져 자유롭게 Next Level 난 광야의 내가 아냐 Next Level 야수 같은 나를 느껴 Next Level 제껴라 제껴라 제껴라 Huh!",댄스,2021.05.17,3.8,25648
6,3,헤픈 우연,헤이즈 (Heize),"123,577",처음이라기엔 너무 길을 이미 다 아는 듯이 우연히라기엔 모두 다 정해진 듯이  우연히 눈을 떠 보니 이 세상에 태어나 있었고 하필 네가 있는 곳이었다 서서히 몸에 배어버린 사소한 습관들이 네게로 가는 길을 내게 알려줘  처음이라기엔 너무 길을 이미 다 아는 듯이 우연히라기엔 모두 다 정해진 듯이  고통의 사랑도 보통의 이별도 You can make it happen You can make it heaven 우연히라기엔 모두 다 정해진 듯이  만약 내가 그때 그곳을 헤매지 않았더라면 그날 네가 마음 아픈 이별을 안 했었더라면 네 뒤를 따라 걷던 곳 네가 떨어트렸던 꽃 위태롭던 시간 속 서로를 기다려왔어 운명이라고 하기엔 이를 수 있다 생각해 우연히라고 하기엔 설명이 필요한 것 같아 어쩌면 또 스칠 수 있을지 몰라도 지금이 아니면 안 될 것 같던 그 때로  처음이라기엔 너무 길을 이미 다 아는 듯이 우연히라기엔 모두 다 정해진 듯이  고통의 사랑도 보통의 이별도 You can make it happen You can make it heaven 우연히라기엔 모두 다 정해진 듯이  어쩌면 기억을 지운 채로 하나였던 우린 둘이 되고 운명이란 작은 점 안에서 서로를 찾으며 살았는지도  고통의 사랑도 보통의 이별도 You can make it happen You can make it heaven 우연히라기엔 모두 다 정해진 듯이  우연히 서서히 점점 더 멀어져가 우연히 천천히 처음 그곳으로 가,R&B/Soul,2021.05.20,4.4,6674
